ID,snippet,section_name,word_count,myDate
4fd1f0dc8eb7c8105d746d17,Photo of South Korean Red Cross officials delivering food to North Koreaï...,,0,1997/06/13
4fd1de568eb7c8105d721fca,"THE Hamptons have long been blessed with some wonderful sources for high-quality foods. Simple fishermen's markets sell seafood from nearby waters, farm stands overflow with produce in season and charming little catering shops fill orders for sala...",New York and Region,1656,1997/05/18
4fd1d9228eb7c8105d718a17,"Brooklyn Tea Party    While Congress and various Federal agencies are dithering over a seafood inspection bill, customers can rest easy knowing that their tea is still being Federally inspected, just as it has been since 1897....",Home and Garden,867,1992/04/01
4fd1ced58eb7c8105d706f24,"Nutrition by Phone    People seeking guidance on nutrition can now obtain it by phone, thanks to a special information line operated by the National Center for Nutrition and Dietetics in Chicago....",Home and Garden,842,1992/03/04
4fd1ab258eb7c8105d6c96ae,"Vidalia Problems    Usually, when produce is in short supply, the price increases. But this year, the reasonable prices for Vidalia onions belie the fact that about 50 percent of the crop has been lost to bad weather....",Home and Garden,610,1991/05/22
4fd1a8308eb7c8105d6c3954,"For Amber Waves of Beer    Riverrun Restaurant, 176 Franklin Street (Varick Street), will hold a tasting of American beers on May 23 starting at 6:30 P.M. For $16, participants may select any 5 of about 15 beers made by small breweries around the ...",Home and Garden,808,1991/05/15
4fd1a9138eb7c8105d6c5327,"Olives and Olive Oil     Reports from Italy indicate that the olive oil harvest for 1990 was about 50 percent lower than normal and that prices are escalating. Drought and the olive fly, a pest that damages the olives, were responsible....",Home and Garden,973,1991/04/03
4fd1a90f8eb7c8105d6c5046,"A Proper Irish Coffee    Irish coffee, that combination of hot coffee, sugar, Irish whisky and cream, originated as an eye-opener and warmer for travelers in the days when flights from the United States to Europe stopped in Ireland for refueling. ...",Home and Garden,862,1991/03/13
4fd195a88eb7c8105d6a2046,LEAD:    From Bistro to Carry-Out...,Home and Garden,818,1990/06/06
4fd19b1d8eb7c8105d6ab827,"LEAD: The designer Bill Blass perks up when the subject comes up. A popular man about town wherever he is, Blass dreams of dining alone. ''In New York, it would be in bed; in the country, on a card table set in front of the fire,'' he muses. ''If ...",Magazine,363,1990/02/18
4fd18e9a8eb7c8105d69449c,"LEAD: Most college students hate institutional food, and Clark University students are no exception. But the university and its food service contractor, Daka, are putting their money where the students' mouths are....",Style,802,1990/01/28
541705c938f0d85fde3241f3,"""I HAVE never seen it this bad,"" said Nancy Carrington, director of the Connecticut Food Bank in East Haven.   ""One of the biggest changes I see this fall is the high degree of stress in my staff."" Noting that the anxiety extends to other social-s...",New York and Region,1202,1991/12/22
4fd2310d8eb7c8105d7c0171,"QUISP cereal. Necco wafers. Fizzies. Just the names of the edibles of childhood exert a powerful pull on adults, as consumers move on to new towns and manufacturers to new products.    But until recently many of these lost foods have been availabl...",Dining and Wine; Style,1102,1999/10/20
4fd20b768eb7c8105d779870,"SIX kinds of olive oil and a dozen or more different types of tea compete for shelf space in specialty markets, put there by Ron Maiorino, a food broker in Chappaqua.    Six years ago, Mr. Maiorino, who was 42 at the time, left a top job with a la...",New York and Region,1018,1999/04/04
4fd2066b8eb7c8105d76f9fe,"MY father never laid a hand on anyone in our home. The abuse he committed was, instead, of the culinary variety. Growing up, I would sit across from him at the table, offended to an almost Oedipal level at his inability to leave my mother's cookin...",Style,596,1998/06/21
4fd1de5d8eb7c8105d7223ea,"TOO hot to cook? Need a picnic for the park or the weekend? A number of new food shops are stocked with prepared foods.    PICNIC -- 52 Irving Place (17th Street), (212) 539-0240, is as rustic as its name implies. Stephanie Goldberg and Meg Grossw...",Home and Garden,581,1997/06/18
4fd1ede28eb7c8105d740bc6,"PEOPLE who feed people for a living are on a mission to end hunger in Westchester County -- even if they have never seen a hungry person themselves.     As more than two dozen chefs from restaurants, hotels and country clubs put finishing touches ...",New York and Region,732,1996/12/01
4fd1edde8eb7c8105d7407bf,"It should be noted the Town Board of East Hampton has performed a ''small miracle of local government'' by passing a law limiting the size of ''superstores'' adjacent to the Montauk Highway that bisects this long, but narrow, pastoral community an...",New York and Region; Opinion,190,1996/11/03
4fd1c7cb8eb7c8105d6f9a0a,"THIS column is devoted to some bits of interesting information I have come across, as well as follow-ups to previous columns.      Cereal Prices Slow Down...",Home and Garden,869,1996/04/03
4fd1d3768eb7c8105d70fc11,"Despite the diversity detailed in ""The Geography of Taste,"" by Florence Fabricant (March 10), gustatory bicoastalism prevails in at least one area. The  Best Foods mayonnaise ""they treasure"" on the West Coast and the Hellmann's prized in the East ...",Magazine; Opinion,69,1996/03/31
4fd1d9ad8eb7c8105d719054,"A GIANT supermarket opened recently in my neighborhood east of Syracuse. I had no plans to check it out. But then a store executive appeared on television  saying that not every community could appreciate such fine things, and that a store of this...",Business,869,1996/01/21
4fd1eb658eb7c8105d73b92c,"Fill-Them-Yourself Tea Bags    In the ""why didn't anyone think of that before?"" category: Grace Tea, 50 West 17th Street, has introduced tea filters, oversize empty tea bags open at one end that can be filled with up to four teaspoons of loose tea...",Home and Garden,639,1995/09/06
4fd1e6c08eb7c8105d73318b,"Cup of Lyrics, Pinch of Salt    The cast and crew of ""Les Miserables"" have created a cookbook designed to look like a Playbill and illustrated with the waif-logo in a chef's hat, among other variations. The 60-page booklet, called Foodbill, has a ...",Home and Garden,868,1994/09/21
4fd1bdbb8eb7c8105d6eab1c,"Choice Chilies    Hot Stuff, 227 Sullivan Street (near Bleecker Street), a shop specializing in spicy condiments, has ristras, strings of dried chilies, which make great Christmas decorations. They come in two-foot and four-foot lengths of fragran...",Home and Garden,593,1993/12/08
4fd1e0f58eb7c8105d72852d,"On Jan. 2, an old meat-packing plant in a stretch of old warehouses along the Hudson River at 125th Street will get a new tenant: an enormous discount fresh-food market called By Choice.   Sandwiched between the river and the abandoned and partly ...",New York and Region,448,1993/12/05
4fd1a86a8eb7c8105d6c4555,"GRUMBLING about the food in the college cafeteria seems as much a part of higher education as long hours in the library, but there's less cause for complaint at Yale University these days.   After a series of meetings with student groups last fall...",New York and Region,1905,1993/04/18
4fd1dcc08eb7c8105d71ea1c,"THE New York State Dietetic Association is conducting a food drive on Saturday from 9 A.M. to 3 P.M. Representatives will be at 72 supermarkets throughout the state to receive donations, which will be distributed to hunger-relief agencies....",Home and Garden,108,1993/03/17
4fd1a42f8eb7c8105d6bc671,A Harvard Exhibition...,Home and Garden,808,1993/02/24
4fd1e3168eb7c8105d72c7ca,"Dieters rejoice: this has been a week for not eating -- or eating sparsely -- for worthy causes.   Tonight, more than 650 people are to sit down at a ""Dinner Without Dinner"" in the Puck building in SoHo to aid an organization called Mazon: A Jewis...",Style,169,1992/11/21
4fd1d4128eb7c8105d71132c,"Mending the Grill    Backyard chefs who have invested in gas grills and need to replace a part like a rack, knob or burner may find what they need from Grill Parts Distributors, of St. Petersburg, Fla. The company, founded in 1954, has a storehous...",Home and Garden,831,1992/07/08
4fd1cdcb8eb7c8105d705284,"HEMINGWAY may have called Paris a movable feast, but as far as Ed Levine is concerned, New York will do just fine. He has a roving palate and is ready at the drop of a hat to follow up reports of the perfect bagel on the Upper East Side, the ultim...",Home and Garden,1441,1992/03/18
4fd1afd88eb7c8105d6d08c4,"BAKERS in and around New York are up to their elbows in batter for fruitcakes, cookies, elaborately decorated yule-log cakes and a host of other seasonal items. It's not too soon to place orders with these and other fine bakers. Those who place or...",Home and Garden,854,1991/12/11
4fd1a32b8eb7c8105d6ba21b,"Like Laura Cunningham and her husband, my husband and I are former Manhattanites who have started a farm in upstate New York, with no previous farm experience. However, before buying our animals, we read everything we could get our hands on, atten...",Magazine; Opinion,102,1991/06/02
4fd19e188eb7c8105d6b090d,"Fat-Free Cheeses    For people on strict fat-free diets, the development of fat-free products means that mayonnaise, some cheeses and cakes are no longer off-limits. Such products also offer a saving in calories but compromise in flavor and textur...",Home and Garden,766,1991/03/06
4fd194638eb7c8105d69f95c,"LEAD: The dinner menu, once again, was to be United States Department of Agriculture canned pork, canned corn and rice at a homeless shelter here for 50 single men and women with children....",U.S.,1182,1990/07/26
4fd20c618eb7c8105d77bad9,"The first few trips to Foodmart Internaional, the stadium-sized Supermarket of Babel that opened in Jersey City in December, there is a temptation to fill the cart with stuff that looks or sounds intriguing but invariably tastes gross. Who can res...",New York and Region,294,1998/04/05
4fd204e48eb7c8105d76ca55,"At a glance, the dish looks like a scrambled egg concoction. But the fluffy yellow morsels are ackee, from the flowers that grow on a Caribbean fruit tree. The color, taste and texture are indeed like that of creamy scrambled eggs. The ackee is se...",New York and Region,204,1998/01/04
4fd1d7f58eb7c8105d716588,"David Bouley needs a return to basics following his protracted absence from the kitchen. Rosemary is an herb, not a spice.    Joy V. Land  Astoria, N.Y....",Magazine; Opinion,26,1997/09/07
4fd1f67d8eb7c8105d751122,"Royal Ahold N.V., the Dutch grocery chain that owns the Edwards and Giant chains in the United States and recently bought Stop and Shop, said yesterday that it would realign some of its stores from one chain to another to give them  more distinct ...",Business,132,1996/07/31
4fd1c5238eb7c8105d6f537a,"Salmon That Bites Back    The latest in smoked salmon is spiced. And the competition is fierce. In fact, David Burke, the chef and an owner of Park Avenue Cafe, 100 East 63d Street, has trademarked the name Pastrami Salmon for his. This salmon, th...",Home and Garden,920,1994/12/28
4fd1e0a28eb7c8105d727a79,"Discount Bread    Eli Zabar's empire is expanding. He has bought 433 East 91st Street, a building where a factory makes Baker's Brand vinegar and mustard. The factory will remain, but Mr. Zabar will use part of the building as a shop where he will...",Home and Garden,680,1993/10/27
4fd1ac698eb7c8105d6cc0b8,"A Plethora of Wares    The American Institute of Wine and Food is holding its annual Marketplace Tasting on Saturday in the Winter Garden Atrium of the World Financial Center in lower Manhattan. Farmers, cheese makers, wine makers, beer makers and...",Home and Garden,588,1993/09/29
4fd206368eb7c8105d76edf9,"Three years ago, Van DeWard Woods, vice president of Sylvia's Restaurant and  the son of its founder, Sylvia Woods, tried to spin off a line of soul-food products like Sylvia's Hot and Sassy Sauce, salad dressings, and seasonings. But the venture ...",New York and Region,314,1996/02/11
4fd1bed78eb7c8105d6ec20c,"After more than a year of rancorous debate, many residents in East Harlem have finally begun to look forward to the opening of a new Pathmark supermarket in their neighborhood, where large grocery stores are few and far between.   But two months a...",New York and Region,805,1995/06/23
4fd1fdd38eb7c8105d75e083,"Indian Chicken Wings   Buffalo wings? How about Bombay chicken wings for a change? Shaan, a luxurious Indian restaurant at 57 West 48th Street, is making tandoori chicken wings to go. They are skinless, lightly spiced and succulent. An order of a ...",Home and Garden,693,1995/03/08
4fd1e6c08eb7c8105d7331ed,"Merchants' Halloween    A number of food shops and restaurants in Greenwich Village will be doling out Halloween treats to children from 3 to 5:30 P.M. on Monday.    The door-to-door Halloween party, in the Bleecker Street neighborhood between the...",Home and Garden,973,1994/10/26
4fd1e0f58eb7c8105d7284b6,"A generation ago, the enclosed marketplace straddling Park Avenue between 111th and 116th Streets was vibrant. Crowds surged through the aisles of the five big buildings known collectively as La Marqueta, haggling over the price of platanos. Vendo...",New York and Region,493,1993/12/12
4fd1ea8d8eb7c8105d73a6aa,IT was enough to make a grown man tremble. There in the Rainbow Room atop Rockefeller Center were 250 powerful women luxuriating in and celebrating their power in the fifth annual by-invitation-only Power Lunch.    What we are talking about here i...,New York and Region,832,1993/11/17
4fd1db8b8eb7c8105d71c738,Feed a Cold    A ticket to the Caribbean is one way to help dispel a cold. Empire Kosher Poultry is offering a more economical and traditional remedy....,Home and Garden,911,1993/01/06
4fd1d6f98eb7c8105d714cda,"As the director of Island Harvest, a newly formed prepared-and-perishable-food program on Long Island, I appreciate your thoughtful reporting about the hungry on Long Island. Island Harvest is a network of volunteers who pick up unserved fresh or ...",New York and Region; Opinion,219,1992/11/29
4fd1ced38eb7c8105d706cf8,"Helpings of Long Island    The annual Windows on Long Island Tastings of about 50 Long Island wines, accompanied by food from 14 of the Island's restaurants, has been expanded from one evening to two to accommodate the crowds. Last year 500 people...",Home and Garden,869,1992/04/22
4fd1ac158eb7c8105d6cb1fa,"Easter Sweet    Easter sweets are sweet indeed, and not only to the taste. Bakers and confectioners are busy with pastel icings and chocolate, and fashioning decorated eggs, charming bonnets, delicate baskets and a vast menagerie of adorable anima...",Home and Garden,826,1992/04/15
4fd1e4b98eb7c8105d72f74e,"FISH for dinner usually means fillets or steaks in the saute pan or, in summer, on the grill. Americans, it is often said, have an aversion to whole fish. All those bones.   But when it comes to flavor, nothing compares to cooking fish on the bone...",New York and Region,1023,1994/07/24
4fd1c5928eb7c8105d6f5ec7,"GRILLED chicken, potato salad and pie: these are the quintessential dishes of outdoor summer barbecues. The following menu, however, gives these old favorites a new twist.    Chicken breasts are served with a salsa made from roasted tomatoes, deep...",New York and Region,1044,1994/06/19
4fd1e1db8eb7c8105d72a0e4,"THERE are heavy holiday times on the horizon. Before the end of this week Jews will be celebrating Passover, a time when leavened foods are forbidden. Christians will gear up for Holy Week, culminating in celebratory Easter feasts.   Holidays like...",New York and Region,1148,1994/03/20
4fd1e1e58eb7c8105d72a876,"WHEN you market with an idea of the kind of meal to make but with no fixed list of ingredients, you can be tempted by lovely surprises. It can happen at any time of the year.   Last week, for example, on my way to the fish and produce markets to g...",New York and Region,812,1994/02/20
4fd1e1e08eb7c8105d72a442,A recipe for sweet-and-sour pot roast in the food column on Jan. 23 gave incomplete instructions. A corrected version follows. Sweet-and-Sour Pot Roast Total time: 2 hours plus marinating  3 pounds boneless rump roast or top round in one piece  1 ...,Corrections; New York and Region,366,1994/02/06
4fd1ea828eb7c8105d73a0e3,"Omar Khayyam's ""jug of wine"" in the Rubaiyat was almost certainly filled with wine made from shiraz.   After years of relative obscurity, shiraz -- or syrah, as it is called in much of the modern world -- is enjoying something of a comeback. In Au...",Magazine,873,1994/01/16
4fd1bdbc8eb7c8105d6eab91,"BEER is big: there are more varieties of beer than ever on store shelves; new breweries are opening; restaurants are beginning to have beer lists, and many restaurants are designing special menus to accompany an assortment of beers. The beer dinne...",New York and Region,957,1993/10/31
4fd1bb298eb7c8105d6e5a2a,"Grilled food is the bass note of Summer dining. The smoky flavor and crusted texture of grilled meat, chicken or fish can be counted on to recur at regular hot-weather intervals. Side dishes provide contrast, nothing more, nothing less. But it tak...",Magazine,1847,1993/08/01
4fd1caf28eb7c8105d700228,"Iced tea on the Veranda. Iced tea under the magnolia trees. Iced tea with every meal. Iced tea may be one of the lasting contributions of Southern society. Whether an antidote to sultry air, or to pork fat and fried chicken, well-sugared iced tea ...",Magazine,1689,1993/05/23
4fd1e68c8eb7c8105d732ffa,Elka Gilmore is the enfant terrible of the modern California kitchen. Neither the baseball cap she wears while minding the stove of her eponymous seafood restaurant nor the multiple earrings that stud her ear lobes alone make her the bad girl of S...,Magazine,1727,1993/05/16
4fd1a5ea8eb7c8105d6bf9a9,,,0,1991/10/27
4fd1a5e68eb7c8105d6bf626,"Queries on Olive Oil   The International Olive Oil Council, a trade group, has started a telephone service to answer questions about olive oil. Information about cooking, storage, diet and health is available Monday through Friday, 9 A.M. to 5 P.M...",Style,962,1991/09/11
4fd1ab208eb7c8105d6c9239,Help With the Bake-Off...,Home and Garden,825,1991/07/31
4fd198c88eb7c8105d6a8406,"Clothes for Cheeses    Bloomingdale's closed its fresh-food department over the weekend.  Edibles like cheeses, pates, salads and cured meats are being replaced by men's wearables. ""We had a dire need to expand men's ready-to-wear and the margin i...",Home and Garden,799,1991/04/24
4fd1a9118eb7c8105d6c515e,"Easter Treats    The annual American production of jelly beans is around 100 million pounds, a hefty portion of them consumed at Easter. For those who have other ideas about last-minute Easter confections, here are some options....",Home and Garden,911,1991/03/27
4fd198cb8eb7c8105d6a86b8,"Just Heat and Serve    The Boston Seafood Show, the largest trade show in the country devoted exclusively to seafood, was held last week, and one thing was clear: there will be more processed products that need only be heated and served....",Home and Garden,906,1991/03/20
4fd1baf18eb7c8105d6e5650,"LEAD: There are at least 120,000 Thais living in the greater Los Angeles area today - more than in any other region outside Thailand itself. What has drawn them to the city? Prakas Yenbamroong, a Thai banker-turned-restaurateur who has himself bee...",Travel,1826,1990/07/08
4fd20c618eb7c8105d77bad9,"The first few trips to Foodmart Internaional, the stadium-sized Supermarket of Babel that opened in Jersey City in December, there is a temptation to fill the cart with stuff that looks or sounds intriguing but invariably tastes gross. Who can res...",New York and Region,294,1998/04/05
4fd204e48eb7c8105d76ca55,"At a glance, the dish looks like a scrambled egg concoction. But the fluffy yellow morsels are ackee, from the flowers that grow on a Caribbean fruit tree. The color, taste and texture are indeed like that of creamy scrambled eggs. The ackee is se...",New York and Region,204,1998/01/04
4fd1d7f58eb7c8105d716588,"David Bouley needs a return to basics following his protracted absence from the kitchen. Rosemary is an herb, not a spice.    Joy V. Land  Astoria, N.Y....",Magazine; Opinion,26,1997/09/07
4fd1f67d8eb7c8105d751122,"Royal Ahold N.V., the Dutch grocery chain that owns the Edwards and Giant chains in the United States and recently bought Stop and Shop, said yesterday that it would realign some of its stores from one chain to another to give them  more distinct ...",Business,132,1996/07/31
4fd1c5238eb7c8105d6f537a,"Salmon That Bites Back    The latest in smoked salmon is spiced. And the competition is fierce. In fact, David Burke, the chef and an owner of Park Avenue Cafe, 100 East 63d Street, has trademarked the name Pastrami Salmon for his. This salmon, th...",Home and Garden,920,1994/12/28
4fd1e0a28eb7c8105d727a79,"Discount Bread    Eli Zabar's empire is expanding. He has bought 433 East 91st Street, a building where a factory makes Baker's Brand vinegar and mustard. The factory will remain, but Mr. Zabar will use part of the building as a shop where he will...",Home and Garden,680,1993/10/27
4fd1ac698eb7c8105d6cc0b8,"A Plethora of Wares    The American Institute of Wine and Food is holding its annual Marketplace Tasting on Saturday in the Winter Garden Atrium of the World Financial Center in lower Manhattan. Farmers, cheese makers, wine makers, beer makers and...",Home and Garden,588,1993/09/29
4fd1a5578eb7c8105d6be5cb,"Caviar From Azerbaijan    Iron Gate, a company based in Manhattan and later the Bronx that sold caviar and other delicacies, both wholesale and retail, for the last 50 years, has closed. Gerald Stein, who was the president, has now become the pres...",Home and Garden,524,1993/03/03
4fd1db8f8eb7c8105d71ca72,A Harvard Exhibition...,Home and Garden,808,1993/02/24
4fd1a3c08eb7c8105d6bb4b2,Dipless Chips   Some new breads and crackers offer quick and tasty help to party givers this season. They provide enough crunch and flavor so that harried hosts and hostesses need not even bother assembling a dip....,Home and Garden,854,1992/12/30
4fd1ced48eb7c8105d706e25,"ONE-PAN main courses are irresistible to busy home cooks, especially those who work outside the home all day. Many people believe that French cooking calls for three or four pans rattling on the stove, all of which must be removed simultaneously. ...",Home and Garden,659,1992/03/11
4fd1b36b8eb7c8105d6d7641,Valentines for Everyone    A last-minute valentine is better than none. But gift-givers still do not have to resort to variety-store chocolates or a few straggly flower stems....,Home and Garden,840,1992/02/12
4fd1c9da8eb7c8105d6fd61a,"Sober From the Start   The latest on the growing list of nonalcoholic beers available in the United States is Ziegel Hof, made in Switzerland....",Home and Garden,1064,1991/05/29
4fd1fcc28eb7c8105d75baa0,"To the Editor:    Your article on the Park Slope Food Cooperative (''Food Co-op Bitter to the Core,'' Jan. 26) inaccurately quoted me as voicing fear that someone might bring a gun to a meeting. My intent was to convey the depth of feeling this is...",New York and Region; Opinion,110,1997/02/02
4fd1e4f78eb7c8105d72ff27,Wild Scottish Salmon...,Home and Garden,670,1996/06/19
4fd1dfbe8eb7c8105d724f6d,"NEW YORKERS who have been craving lobster at midnight or steak at 6 A.M. will soon have a huge warehouse market to satisfy their desires.         Chelsea Market, a complex of wholesale markets that will also sell to retail  customers, is beginning...",Home and Garden,675,1996/04/17
4fd1c1748eb7c8105d6f0bc4,,,0,1995/10/05
4fd1fff58eb7c8105d762cbc,"Organic and Convenient    Fresh Fields, which is known for its high-quality supermarkets that stock extensive organic products, expects to open convenience stores in New York. It plans to sell produce and other perishable foods in partnership with...",Home and Garden,716,1995/05/24
4fd1c4748eb7c8105d6f410a,"IN the beginning was the kitchen of Nelson Yeung's restaurant in Patchogue, L.I., and it was hot.   ""One hundred and ten degrees in that kitchen,"" Mr. Yeung recalled recently. ""You don't need 110 degrees. We figured out restaurant working is too h...",New York and Region,1079,1994/12/11
4fd1c7128eb7c8105d6f8850,"Instant Oktoberfest    Oktoberfest, the annual German beer celebration, began in 1810 as extended festivities for the marriage of Crown Prince Ludwig of Bavaria. The largest Oktoberfest is still the one in Munich, where more than a million gallons...",Home and Garden,735,1994/09/28
4fd1bd468eb7c8105d6ea14c,"At the New Barneys Store    Mad.61, the sleek and inviting food complex on the lower level of the new Barneys store at Madison Avenue and 61st Street, is a combination restaurant, cafe, espresso bar, wine bar and takeout shop with some novel aspec...",Home and Garden,802,1993/09/15
4fd1bb2d8eb7c8105d6e5d51,"Whole Foods, Whole    Whole Foods Uptown, that opened in late May with shelves and bins not fully stocked and the prepared-food counter not yet operational, is now in full swing....",Home and Garden,977,1993/07/21
4fd1bcd18eb7c8105d6e8b3b,"Eating U.S.A.     ""The practice of medicine would be made much easier if I could persuade my male patients to diet more and my female patients to diet less."" These words, which sound so familiar, are surprising only because they were written 60 ye...",Style,696,1993/07/14
4fd1a8668eb7c8105d6c4228,"Columbia County Wares    On Sunday from 10 A.M. to 4 P.M., people in Columbia County who produce plants, herbs and herbal products like vinegar, chutney, cheese and mustard will sell their wares at the Shaker Museum and Library, Shaker Museum Road...",Home and Garden,781,1993/05/26
4fd1b74e8eb7c8105d6de256,"DESPITE the county's reputation as a haven for the affluent, hunger remains a problem for growing numbers of Westchester residents. As the holidays approach, two local organizations will conduct a well-coordinated food drive to help struggling fam...",New York and Region,693,1992/11/15
4fd1a1628eb7c8105d6b6bac,"A Greener Shade of Orange    This summer's Valencia oranges from California are coming to market with a decidedly green tinge on their skins. Barbara C. Robison, the manager of consumer affairs at Sunkist Growers in Van Nuys, Calif., said it had n...",Home and Garden,868,1992/07/29
4fd1b0ef8eb7c8105d6d2be4,"CBS and Your Health    When CBS's ""60 Minutes"" talks, people listen. After the Nov. 17 broadcast of ""The French Paradox,"" a report that associated the consumption of red wine in France with a low rate of heart disease, United States sales of all t...",Home and Garden,803,1992/01/29
4fd1b2b08eb7c8105d6d60b6,"A 'Different' Store    The second generation of Korean produce markets is starting to emerge. Leading the pack is Marche Madison, at 931 Madison Avenue (74th Street) in the space occupied until recently by Fraser Morris. It is owned by Yong and Mo...",Home and Garden,909,1992/01/08
4fd1d4568eb7c8105d711602,"ON a recent morning in Mineola, inside the Comax Flavor Laboratory, David Straus and his assistant, Paul Calabretta, dressed in white laboratory coats, mixed a few grams of vanilla extract, a trace of St. John's bread, several grams of fenugreek a...",New York and Region,1161,1991/11/17
4fd1c4b48eb7c8105d6f4d21,"A Sweeter Peanut Butter    Is nothing sacred? Best Foods, which makes Skippy peanut butter, has introduced a new flavor, roasted honey nut.   Plain Skippy peanut butter has been sold for about 60 years. Actually, the roasted honey nut, in smooth o...",Home and Garden,840,1991/10/30
4fd1d3408eb7c8105d70f27c,"R & R for Red Snapper   American red snapper from the Gulf of Mexico is off the menu until Jan. 1. The National Marine Fisheries Service, an agency of the Department of Commerce, announced that the 1991 quota of 2.04 million pounds of fish, set as...",Home and Garden,836,1991/09/04
4fd1af858eb7c8105d6cff50,"Tradition on S.I.   On the Fourth of July, the Richmondtown Restoration of the Staten Island Historical Society will stage an old-fashioned ice-cream social. Starting at 2 P.M., visitors to the restored colonial village can watch ice cream being m...",Home and Garden,1069,1991/06/26
4fd198158eb7c8105d6a706c,LEAD:    Split Over Awards...,Home and Garden,818,1990/07/18
4fd195aa8eb7c8105d6a22e4,LEAD:    A Spice Mountain...,Home and Garden,869,1990/06/27
4fd197588eb7c8105d6a5812,"LEAD: AS surely as God made Alar-free apples, newcomers to Fairfield County are asked, ''Have you been to Stew Leonard's yet?'' The reference is to the enormous gray barn of a food market covering 125,000 square feet on Route 1 in Norwalk....",Real Estate,964,1990/05/20
4fd192748eb7c8105d69b92b,"LEAD: Rather than being concentrated in one area, Brooklyn's food shops are scattered about the borough like raisins in a Lenten hot-cross bun. Here is a sampling of some fairly recent newcomers to Brooklyn's eclectic gastronomic scene....",Arts,1038,1990/03/23
4fd1acfe8eb7c8105d6ccfab,LEAD:    Porridge in a Flash...,Home and Garden,765,1990/03/14
4fd19b668eb7c8105d6ac16f,LEAD:    Healthful Dining...,Home and Garden,847,1990/02/28
4fd1ab818eb7c8105d6c9b68,"LEAD: SINCE dawn, Taylor Dudley of Boston Beach, Jamaica, has been at work turning a pig and plenty of hot peppers into jerk, the island's devilishly hot answer to barbecue. At outdoor pits like Mr. Dudley's, roadside stands and restaurants throug...",Travel,1334,1990/01/21
4fd218778eb7c8105d7954f4,"NINTH AVENUE INTERNATIONAL, the Greek foods store right behind the Port Authority Bus Terminal, is filled with dazzling displays of nuts, legumes, grains, olives, spices, cheeses and olive oil at rock-bottom prices. The grocery selection is wonder...",Dining and Wine; Style,252,1998/05/20
4fd203db8eb7c8105d769f0a,"The Physics of Noodles    Q. How are ''instant'' cereals, rice, and other foods processed to diminish cooking time?  A. It is really a physics problem involving the interaction of water with a carbohydrate, and the process differs from food to foo...",Science; Health,272,1998/01/13
4fd1dfbe8eb7c8105d725017,Marche Madison Expands...,Home and Garden,739,1996/05/29
4fd1d2e98eb7c8105d70eb63,Speaking of Italian Food...,Home and Garden,543,1996/02/21
4fd1f2a08eb7c8105d74a3ab,"Decadent Dieting    Can high fashion be compatible with lush desserts? When Elena Castaneda, who owned a dress shop on the Upper East Side, teamed up with Steven Hanson, who owns Park Avalon, Isabella's and Coconut Grill, to open a bakery, she wan...",Home and Garden,861,1995/06/14
4fd1c6698eb7c8105d6f727c,"Sweets at F.A.O. Schweetz    On Friday, in time for Valentine's Day, F.A.O. Schwarz plans to open a new candy boutique. The shop, called F.A.O. Schweetz, will be on the second floor of the store, at 767 Fifth Avenue, at 59th Street. It was designe...",Home and Garden,837,1995/02/08
4fd1b6a08eb7c8105d6dcb69,"Garage Moves Again    It's not easy to keep up with the owners of the Gourmet Garage, the wholesale-retail produce and food company that has had its headquarters in SoHo for nearly three years.   Two months ago, the owners -- Andrew Arons, Ned Vis...",Home and Garden,987,1994/07/27
4fd1d24b8eb7c8105d70d5f9,Here's a mathematics question.   The American Express Company gives you $1 million. How many pennies does it take to reach $5 million?   Simple answer: 400 million. But it takes a lot more than math to get there....,Style,334,1993/10/16
4fd1ac618eb7c8105d6cb971,"A Store Gets a Make-Over    Petak's, the Upper East Side food store, which opened 10 years ago at 1244 Madison Avenue (near 89th Street), reopened last week after being closed for three months. It now has a new look and a very different personalit...",Home and Garden,818,1993/10/13
4fd1ac6a8eb7c8105d6cc0ca,"AS EVERYBODY knows, any fool with money can eat scrumptiously in this city, there being no lack of good or fancy restaurants and no shortage of guidebooks or tasteful touters willing to point them out. But where can you get really good pofpof, moi...",New York and Region,878,1993/10/06
4fd1ca5c8eb7c8105d6fede1,"For Better Chicken Soup    That chicken soup you might be making to ease the symptoms of winter's final flu or the broth destined for the Passover seder in less than two weeks deserves to be luminously clear and golden. And unlike mercy, quality c...",Home and Garden,881,1993/03/24
4fd19c3f8eb7c8105d6ad704,"Cheap Eats    Fanzines are gossipy newsletters created by fan clubs of rock groups. Robert Sietsema, who plays with a band called Mofungo, has started a bimonthly food fanzine. A foodzine?...",Home and Garden,803,1991/10/02
4fd1c99a8eb7c8105d6fd041,West Village Farm Stand     New and unusual food purveyors have been opening in the West Village....,Home and Garden,1108,1991/09/25
4fd1a4c58eb7c8105d6bd5d9,"I also moved to France with my family when I was 9, but the similarity between Stanley's experience and my own ends there. In France, I discovered that tomatoes were red and juicy, peas didn't come frozen in little cardboard boxes, bread had a fla...",Magazine; Opinion,150,1991/08/04
4fd1ad688eb7c8105d6cdecf,"T-Day and Counting    Making a well-burnished, flavorful turkey is not a complicated task. But certain guidelines should be followed. Whether fresh or thawed, the bird should not be ice cold before it goes into the oven. Leaving it out for about a...",Home and Garden,875,1993/11/24
